DUNGEON GHYLL NEW HOTEL NO 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY295065,Long,-3.088753,Lat,54.448984,Elevation,311,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3707/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,17,9.2,12.1,5.75,19.65,4.95,9.85,2.15,14.65,18.1,12.34,9.55,9.96,17.47,13.63,9.56,19.3,6.6,16.05,10.96,15.82,9.48,11.45,14.25,11.12,13.81,20.37,6.8,14.2,14.09,19.32,27.02,13.26,12.63,11.12,,14.29,13.98,,,,11.5,22.17,,,,12.4,16.55,,,
February,2.1,2.2,4.35,18.5,25.8,2.5,7.1,11.94,14.78,8.72,10.3,4.96,4.2,19.67,10.66,9.49,9.25,10.35,8.54,11.89,19.15,23.13,8.22,11.07,15.75,19.5,12.61,2.04,18.05,1.85,16.75,0.67,12.61,16.12,2.25,,15.94,9.54,,,,11,0,,,,5.5,14.4,,,
March,11.45,7.9,2.2,5.6,10.2,11,13.8,16.95,5.55,7.1,0.85,7.5,7.55,17.1,9.61,8.96,6.44,13.02,9.28,7.5,7.64,6.53,18.87,14.7,13.7,5.1,2.65,6.88,4.1,11.96,17.18,21.75,6.41,4.76,3.53,,8.32,10.95,,,,0.75,8.27,,,,7.69,4.57,,,
April,4.2,5.3,3.2,1.6,3.1,7.1,5.45,5.65,9.57,10.25,7.59,7.42,6.86,4.57,13.44,12.92,3.5,5.2,4.09,,7.61,8.88,3.26,10.54,4.55,8.25,8.85,4.58,2.03,5.9,9.7,2.72,4.5,7.85,5.77,,5.41,6.93,,,,5,10.1,,,,1.98,6.8,,,
May,6.5,5.35,10.9,3.85,7.7,0.65,1,4.1,5.96,8.28,4.62,2.54,4.8,6.47,5.13,5.75,10.8,9.85,5.89,,6.55,6.45,5.04,4.6,5.42,1.75,7.23,5.15,2.3,2.4,15.62,7.16,6.2,7.99,9.26,,5.15,6.31,,,,5.7,6.08,,,,0.85,2.67,,,
June,9,2.3,6.6,4,5.6,1.95,6.1,7.9,6.7,1.98,6.86,5.35,1.54,3.13,3.46,6.45,3.87,11.69,5.27,3.7,2.85,8.04,10.8,9.85,1.8,3.9,5.45,5.3,3.9,4.65,3.98,0.46,4.3,3.68,6.98,,5.34,9.13,,,,9.8,4.1,,,,6.06,6.6,,,
July,7.9,4.6,7.4,6.8,6.6,9.8,8.5,5.95,2.9,4.05,3.06,1.86,5.49,8.6,5.47,5.77,6.79,4.4,7.97,13.65,7.36,2.05,9.33,1.55,6.2,10.04,5.7,3.6,6.49,2.2,10.55,4.95,11.05,8.19,8.98,,8.82,8.37,,,,9.6,9.7,,,,10.49,5.42,,,
August,8.8,22,14.2,9.5,9.85,12.9,6,15.25,17.75,2.96,9.5,11.68,6.76,18.65,9.21,7.97,10.23,9.77,12.03,4.95,16.27,7.75,11.85,5.65,6.78,4.12,4.51,17.65,7.97,7.26,5.56,12.48,6.43,21.5,7.96,,8.89,11.4,,,,5.37,2.51,,,,4.64,4.38,,,
September,12.61,15.75,17.85,9.8,0.3,2.8,13.85,9.75,8.5,13.05,7.03,7.06,4.56,11.39,6.42,6.15,4.22,1.2,16.39,5.96,1.09,5.98,5.23,4.94,5.52,1.5,6.1,14.13,21.76,12.1,5.9,3.87,9.17,16.02,16.68,,11.87,17.17,,,,3.3,13.4,,,,12.09,9.1,,,
October,9.4,15.65,11.7,16.45,12.5,9.1,11.9,8.01,9.3,10.97,14.67,10.35,8.32,24.13,6.78,7.14,15.5,11.7,4.06,18.45,7.24,10.53,11.1,6.31,3.03,3.72,24.65,17.43,17.42,2.56,5.46,6.67,3.99,25.28,9.45,,8.55,12.04,,,,10.6,15.75,,,,12.76,5.5,,,
November,22.95,10.25,10.2,9.85,16.9,12.85,4.1,15.95,13.55,13.87,9.25,16.9,9.12,8.76,10.12,12.26,12.6,8.36,8.29,7.94,9.69,16.41,12.24,12.65,19.62,5.45,16.2,14.2,9.12,9.72,7.7,6.36,5.5,17.55,12.27,,14.39,14.83,,,,21.35,9,,,,10,3.43,,,
December,1,21.85,7.4,17.2,10.95,12.45,16.95,20.6,20.75,7.1,21.64,13.94,15.5,11.44,10.16,11.25,9.55,13.4,9.27,19.23,17.55,22.69,22.59,12.72,17.31,18.6,12.5,8.25,20.3,21.1,11.21,24.04,16,12.79,20.42,,3.87,3.09,,,,11.16,17.4,,,,12,8.46,,,
Total,112.91,122.35,108.1,108.9,129.15,88.05,104.6,124.2,129.96,106.43,107.71,99.11,84.66,151.38,104.09,103.67,112.05,105.54,107.13,,118.82,127.92,129.98,108.83,110.8,95.74,126.82,106.01,127.64,95.79,128.93,118.15,99.42,154.36,114.67,,110.84,123.74,,,,105.13,118.48,,,,96.46,87.88,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1909 Apr, May, estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
