LOCH RANNOCK (DALL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN594565,Long,-4.296553,Lat,56.67904,Elevation,722,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,4.99,9.48,2.17,3.31,4,8.84,10.05,6.84,6.79,3.05,5.84,8.09,8.31,14.14,1.1,8.43,4.59,10.59,8.16,9.69,3.19,4.76,12.98,9.77,4.16,1.39,0.99,2.93,7.19,6.04,3.61,7.02,6.99,7.88,5.21,3.33,3.63,,,,,,,,,
February,,,,,,9.74,7.44,0.97,7.32,0.53,8.08,1.5,5.25,8.23,1.31,5.58,4.63,1.51,6.28,2.34,0.87,3.84,0.06,4.82,0.96,6.83,2.59,4.42,3.48,6.32,2.08,4.65,1.63,5.22,1.91,6.92,4.11,1.23,5.54,5.44,7.81,3.71,,,,,,,,,
March,,,,,,2.46,1.36,2.53,1.26,3.29,5.43,7.14,2,1.56,0.29,2.07,4.56,3.13,6.34,0.98,2.36,0.96,2.11,2.78,4.11,2.84,1.91,1.78,3.77,3.86,3.63,1.22,2.93,3.9,1.07,3.87,1.87,2.53,5.62,2.1,2.89,2.21,,,,,,,,,
April,,,,,,3.73,2.77,1.45,0.83,2.03,2.03,0.68,2.09,2.82,1.73,4.68,2.26,3.39,2.62,1.73,1.47,2.62,4.52,2.56,3.98,3.01,1.51,1.22,0.6,2.54,3.73,1.56,2.03,4,2.99,1.56,1.51,9.94,2.92,3.08,3.71,3.75,,,,,,,,,
May,,,,,,0.99,2.92,1.62,3.71,1.4,4.25,2.68,3.44,1.97,3.72,5.53,2.63,1.82,0.98,3.24,2.6,3.34,2.36,1.5,3.14,0.69,1.43,3.35,2.89,0.96,1.23,2.12,4.06,2.57,3.1,4.28,1.45,4.02,2.18,2.33,1.87,0.77,,,,,,,,,
June,,,,,1.21,1.38,1.51,3.47,1.87,2.32,1.62,0.5,2.04,1.17,1.75,0.83,5.13,3.11,4.12,1.82,2.07,4.26,0.93,1.93,1.13,3.7,1.52,1.67,4.9,1.53,0.65,0.35,1.62,3.86,4.3,3,3.7,2.86,3.1,1,1.64,1.29,,,,,,,,,
July,,,,,1.83,2.41,4.5,0.97,4.29,0.33,3.17,2.46,2.37,2.69,4.83,1.71,2.54,4.14,1.91,2.02,2.16,3.55,4.63,3.68,3.07,0.59,4.28,3.43,2.83,4.08,5.06,3.09,3.24,2.03,1.77,2.94,4.05,3.37,2.34,1.06,4,2.24,,,,,,,,,
August,,,,,2.74,3.65,3.41,3.67,2.62,2.18,3.62,4.06,1.6,5.32,3.11,2.21,2.97,5.86,5.11,3.89,6.36,2.46,2.71,2.17,3.68,2.67,1.66,2.82,2.44,1.94,1.58,4.12,2.55,4.25,3.08,1.3,4.51,0.05,5.6,4.1,5.29,3.22,,,,,,,,,
September,,,,,1.42,2.07,1.03,2.76,5.85,3.1,1.89,2.15,2.24,3.98,5.73,2.22,2.76,4.6,4.22,1.85,4.2,1.18,3.3,1.55,5.67,6.8,2.84,3.05,3.71,2.33,2.42,1.33,5.37,3.54,2.69,4.97,5.27,4.19,4.5,1.14,5.68,2.11,,,,,,,,,
October,,,,,1.78,3.16,8.3,6.79,6.43,0.77,4.63,3.17,2.02,7.05,3.94,4.97,5.85,5.71,7.21,5.95,6.75,3.2,6.72,4.07,7.13,9.37,5.7,2.26,9.08,5.35,6.47,5.11,5.07,9.64,4.84,5,0.57,3.07,4.26,4.55,3.91,1.31,,,,,,,,,
November,,,,,7.13,2.52,7.73,7.43,7.13,5.7,6.34,2.33,2.48,4.34,3.01,0.72,8.25,3.92,4.99,6.69,6.48,7.68,4.42,2.7,0.3,5.51,3.52,0.54,11.15,7.52,6.11,7.38,1.67,2.77,7.4,1.08,5,6.52,3.07,4.5,3.71,,,,,,,,,,
December,,,,,11.25,7.43,5.65,1.75,4.94,7.09,5.22,8.65,6.4,2.52,10.57,5.66,2.39,1.59,4.82,12.86,4.88,5.63,10.19,0.87,8.74,2.44,8.54,1.52,6.49,2.08,6.75,4.98,7.93,2.97,6.52,6.82,5.25,2.09,10.58,9.9,2.03,,,,,,,,,,
Total,,,,,,44.53,56.1,35.58,49.56,32.74,55.12,45.37,38.77,48.44,43.04,42.02,52.06,47.09,62.74,44.47,48.63,43.31,52.54,36.79,51.6,47.64,40.26,39.04,61.11,42.67,41.1,36.9,41.03,51.94,45.71,45.35,44.31,46.86,57.59,44.41,45.87,,,,,,,,,,
