"LINTON PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.11,1.99,,,,,,,,,,
February,0.65,0.94,,,,,,,,,,
March,1.24,1.26,,,,,,,,,,
April,2.96,1.40,,,,,,,,,,
May,1.01,1.71,,,,,,,,,,
June,1.06,0.08,,,,,,,,,,
July,3.39,0.46,,,,,,,,,,
August,1.48,1.53,,,,,,,,,,
September,3.71,0.87,,,,,,,,,,
October,1.40,1.19,,,,,,,,,,
November,1.28,2.01,,,,,,,,,,
December,2.33,1.82,,,,,,,,,,
Total,23.62,15.26,,,,,,,,,,
Calc annual,23.62,15.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
