"BRODIE, EARLSMILL HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7142,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.53,3.05,2.14,2.97,1.42,2.70,,,,,,
February,2.37,0.65,1.94,1.50,1.57,3.69,,,,,,
March,2.28,1.57,2.31,0.42,1.00,2.32,,,,,,
April,1.91,0.54,3.76,1.79,0.33,1.82,,,,,,
May,1.60,3.22,1.76,3.97,3.54,2.15,,,,,,
June,0.92,1.11,1.74,1.13,2.60,0.52,,,,,,
July,3.06,2.43,3.66,2.59,3.50,3.34,,,,,,
August,2.69,3.21,2.75,6.01,5.02,0.92,,,,,,
September,3.75,1.31,2.06,2.33,4.69,4.96,,,,,,
October,0.63,2.33,1.27,3.52,3.89,2.29,,,,,,
November,1.67,1.01,2.13,3.21,0.95,1.16,,,,,,
December,1.02,3.78,1.03,2.18,1.92,2.53,,,,,,
Total,24.43,24.21,26.55,31.62,30.43,28.40,,,,,,
Calc annual,24.43,24.21,26.55,31.62,30.43,28.40,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,
