"LOCH FYNE, STRACHUR PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5426,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,9.09,10.89,7.71,7.34,9.72,11.73,15.55,3.07,12.29,
February,,,7.51,10.13,2.54,6.21,7.35,4.18,8.19,2.80,0.72,
March,,,2.69,3.24,0.67,5.38,7.88,6.55,8.49,1.71,4.05,
April,,,3.76,4.87,5.11,7.67,2.84,7.10,4.23,2.58,2.97,
May,,,8.37,3.50,4.21,7.91,3.47,3.86,1.58,5.95,3.33,
June,,,3.44,2.75,4.44,1.62,5.43,5.62,5.02,5.24,4.07,
July,,,5.48,7.81,6.82,2.51,4.58,4.05,5.61,5.06,4.31,
August,,,3.70,7.27,6.10,4.63,7.20,6.63,6.07,8.36,8.59,
September,,5.35,4.18,10.89,8.41,5.09,5.64,8.06,6.43,3.89,5.42,
October,,7.94,3.69,12.42,5.24,6.79,10.32,8.65,10.88,10.89,13.11,
November,,3.77,5.49,7.37,6.88,1.55,10.25,10.25,11.53,9.91,12.99,
December,,14.15,8.06,7.21,11.88,5.74,6.64,2.11,7.78,20.33,6.82,
Total,,,65.46,88.35,70.01,62.44,81.32,78.79,91.36,79.79,78.67,
Calc annual,0.00,31.21,65.46,88.35,70.01,62.44,81.32,78.79,91.36,79.79,78.67,
Difference,NaN,NaN,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
