STRACHUR PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN093017,Long,-5.073192,Lat,56.169683,Elevation,25,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,9.09,10.89,7.71,7.34,9.72,11.73,15.55,3.07,12.29,8.79,13.54,9.13,11.21,5.51,6.27,14.62,12.32,5.48,2.98,1.27,8.04,8.6,12.22,4.15,11.77,8.77,12.48,10.93,6.46,7.03,7.35,6.27,7.8,4.44,6,11.94,9.34,3.67,5.24
February,,,7.51,10.13,2.54,6.21,7.35,4.18,8.19,2.8,0.72,8.46,0.07,8.97,1.96,9.85,4.15,7.34,6.66,12.47,3.34,7.87,2.77,11.63,5.59,13.29,6.13,0.69,8.15,10.09,7.63,5.56,3.24,3.51,6.82,5.62,2.74,5.42,4.3,3.61,6.71
March,,,2.69,3.24,0.67,5.38,7.88,6.55,8.49,1.71,4.05,1.43,3.93,4.78,4.2,4.22,4.8,1.93,9.61,6.24,6.18,4.4,4.79,4.51,2.81,6.06,3.4,3.96,8.57,4.29,4.83,5.15,5.77,2.39,5.12,2.15,4.46,7.82,1.79,6.07,3.28
April,,,3.76,4.87,5.11,7.67,2.84,7.1,4.23,2.58,2.97,3.57,7.03,5.16,4.77,4.35,4.37,3.27,1.32,2.95,3.24,2.55,3.03,7.01,3.93,3.1,2.92,9.91,5.85,10.69,5.32,4.03,3.23,4.37,3.72,5.27,3.11,2.96,3.45,5.78,7.77
May,,,8.37,3.5,4.21,7.91,3.47,3.86,1.58,5.95,3.33,4.6,2.82,3.98,5.89,1.11,2.63,2.61,3.76,1.66,2.62,2.52,4.91,3.61,5.93,5.47,1.42,4.95,2.79,3.67,2.14,1.95,1.95,3.3,4.67,4.34,5.13,2.19,4.43,2.57,4.07
June,,,3.44,2.75,4.44,1.62,5.43,5.62,5.02,5.24,4.07,6.77,2.13,3.71,2.56,5.01,2.36,5.48,8.03,3.62,1.92,1.93,3.31,6.27,5.53,6.7,4.52,3.86,6.39,1.56,4.53,1.92,4.68,1.01,5.29,5.39,4.47,4.11,3.16,4.46,3.73
July,,,5.48,7.81,6.82,2.51,4.58,4.05,5.61,5.06,4.31,5.75,6.66,4.99,2.93,4.44,9.65,6.62,6.13,8.35,4.72,3.81,6.87,3.88,3.22,6.01,4.83,7.93,5.48,3.13,6.62,5.56,3.62,6.48,5.19,1.28,6.65,7.36,4.12,7.46,6.39
August,,,3.7,7.27,6.1,4.63,7.2,6.63,6.07,8.36,8.59,1.94,4.56,5.84,5.9,4.83,5.35,4.72,3.32,2.9,5.34,7.13,7.62,10.7,5.86,2.91,5.62,0,8.5,6.99,8.36,5.75,7.03,6.55,5.96,2.28,5.85,7.27,6.59,3.47,4.58
September,,5.35,4.18,10.89,8.41,5.09,5.64,8.06,6.43,3.89,5.42,2.28,6.14,1.25,10.65,12.87,4.8,5.78,7.2,5.14,6.36,3.22,9.74,7.2,6.5,7.88,8.31,9,11.25,3.48,15.86,5.51,5.32,10.06,10.27,8.34,7.35,4.62,6.44,2.34,3.86
October,,7.94,3.69,12.42,5.24,6.79,10.32,8.65,10.88,10.89,13.11,6.36,9.75,5.14,13.45,16.69,9.69,3.4,15.62,6.15,11.22,7.02,11.17,17.84,8.05,7.37,0.48,3.95,14.11,8.85,9.34,3.06,9.21,6.99,12.88,9.73,5.54,9.45,8.45,9.22,4.79
November,,3.77,5.49,7.37,6.88,1.55,10.25,10.25,11.53,9.91,12.99,11.61,7.93,4.98,3.53,8.76,5.62,1.64,17.62,14.58,10.76,9.67,2.51,5.94,10.62,1.15,9.08,11.92,5.71,9.51,5.58,12.57,3.4,15.84,13.28,4.6,4.83,3.41,2.76,8.47,9.45
December,,14.15,8.06,7.21,11.88,5.74,6.64,2.11,7.78,20.33,6.82,9.4,11.47,1.93,13.12,6.47,11.96,3.79,10.57,4.54,10.15,5.89,13.51,5.66,9.91,9.03,9.21,4.17,12.7,13.38,3.04,13.28,8.65,8.22,13.64,12.96,13.27,10.9,8.49,14.07,10.03
Total,,,65.46,88.35,70.01,62.44,81.32,78.79,91.36,79.79,78.67,70.96,76.03,59.86,80.17,84.11,71.65,61.2,102.16,74.08,68.83,57.28,78.27,92.85,80.17,73.12,67.69,69.11,101.98,86.57,79.71,71.37,63.45,74.99,94.64,66.4,69.4,77.45,63.32,71.19,69.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 NP Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 NP Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,13818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,669078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
