CHATHAM-NASHENDEN-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ733656,Long,0.487917,Lat,51.363029,Elevation,125,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,368/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,1.14,4.68,4.95,2.65,4.51,2.44,2.92,2.34,4.69,1.26,2.02,1.48,2.71,3.31,0.99,1.23,2.54,2.23,1.05,1.37,3.5,5.29,1.31,2.6,2.21,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,3.1,1.77,4.41,1.01,1.38,1.53,2.21,1.23,1.33,1.27,1.3,2.74,1.97,2.31,1.07,3.88,6.12,1.05,1.24,2.04,2.51,0.51,3.63,2.39,0,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,0.44,1.1,3.66,0.48,1.48,3.88,1.71,3.07,0.3,0.1,1.9,1.63,4.68,0.6,0.83,1.14,3.33,3.54,0.28,2.65,1.44,0.74,1.2,0.93,1.99,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,3.2,2.24,2.4,0.54,2.6,1.63,2.01,1.26,1.37,1.69,1.01,2.37,1.89,1.31,1.5,2.23,2.51,0.95,2.4,0.27,0.19,1.26,0.08,1.65,2.47,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,1.86,0.27,3.29,2.66,2.16,0.94,1.66,3.37,3.06,0.37,2.2,3.44,1.59,1.63,1.71,1.74,2.21,0.86,2.32,1.72,4.05,0.39,1.31,1.77,0.78,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,1.93,4.71,2.43,0.44,1.34,0.54,2.84,0.3,1.39,1.07,0.98,1.64,2.85,2.56,0.62,1.33,1.22,1.72,2.24,4.66,2.18,3.05,1.31,4.16,0.75,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,0.64,2.97,1.04,1.03,2.12,4.49,2.13,2.2,1.59,2.42,3.04,2.16,2.1,0.78,1.27,3.73,2.61,0.8,3.37,2.33,0.58,5.05,3.11,2.63,1.64,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,2.68,1.05,1.54,1.27,3.49,0.16,3.25,2.18,2.14,3.46,2.8,5.32,0,3.15,1.33,1.5,3.87,2.83,1.28,3.42,1.08,3.54,2.82,4.94,0.82,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,4.04,2.34,1.78,3.1,0.96,0.9,0.3,2.78,1.88,2.97,0.54,2.3,1.3,1.3,0.84,2.53,3.97,3.51,3.19,2.02,3.03,2.31,2.59,3.51,0.02,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,2.7,2.41,2.65,2.37,9.14,2.94,0.82,2.92,3.34,5.38,2.27,2.16,0.48,1.57,7.4,0.24,1.01,2.34,2.77,1.85,4.57,1.4,1.21,3.35,2.46,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
