MIDDLETON-IN-TEESDALE - NEWBIGGIN: new gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY915276,Long,-2.133226,Lat,54.643439,Elevation,1000,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,8.08,3.9,5.25,3.41,4.92,2.29,7.73,5.45,6.2,8.49,2.11,5.54,4.37,6.03,5.04,7.56,4.31,4.47,10.96,1.58,2.73,3.35,3.44,0.95,4.09,4.03,3.82,5.67,3.21,3.64,6.51
February,,,,,,,,,,,2.06,3.98,1.57,5.3,0.36,8.74,4.58,5.99,1.76,4.87,2.49,6.75,2.69,2.98,3.53,4.84,3.48,4.5,4.05,4.39,6.85,3.75,0.65,2.79,2.57,2.73,2.76,3.85,5.93,0.63,3.72
March,,,,,,,,,,,2.89,1.85,3.32,2.85,5.75,1.72,3.42,4.01,1.69,4.57,4.48,4.37,3.51,1.81,0.38,2.18,2.24,7.7,2.84,1.07,2.19,4.35,2.46,0.66,2.77,1.84,2.09,2.58,2.26,1.69,1.95
April,,,,,,,,,,,4.02,3.83,5.13,2.51,5.74,5.62,2.19,2.21,0.54,2.52,2.11,2.45,2.53,2.94,1.94,3.9,1.42,8.72,3.25,3.76,3.07,3.73,2.27,3.95,0.6,0.98,1.04,0.49,1.8,2.89,2.48
May,,,,,,,,,,,1.98,3.48,3.86,3.29,3.62,0.95,2.39,2.92,2.85,1.04,1.59,1.71,2.75,4.51,2.11,4.15,1.8,1.75,1.81,1.48,1.55,3.87,2,3.01,5.47,3.69,1.49,2.12,4.92,0.77,2.58
June,,,,,,,,,,,2.39,4.93,1.27,2.43,2.18,3.21,4.81,1.27,4.56,3.48,0.53,0.24,0.84,3.29,2.47,3.83,3.05,4.18,5.18,0.73,1.55,1.19,1.4,3,2.52,2.55,2.96,1.21,4.1,1.66,1.32
July,,,,,,,,,,,6.24,3.72,4.51,2.54,2.24,1.39,3.65,1.83,3.55,5.61,4.54,1.78,2.46,2.7,4.6,1.8,3.47,4.21,1.04,2.45,3.31,1.23,1.35,3.26,2.12,1.5,3.49,4.8,4.68,2.17,4.92
August,,,,,,,,,,,6.05,2.94,1.42,1.66,3.17,1.45,2.69,1.05,2.85,3.07,1.22,3.86,3.54,5.59,2.07,4.71,4.8,0.21,4.46,2,6.35,3.5,4.53,4.54,6.57,1.53,8.53,5.78,3.39,0.58,3.19
September,,,,,,,,,,,5.3,2.86,5.04,2.67,3.48,8,6.24,3.62,1.87,1.51,3.3,0.32,3.45,4.29,5.86,2.44,6.3,3.29,4.39,1.91,6.36,2.1,4.98,3.66,6.07,1.97,4.6,4.14,4.16,1.31,2.62
October,,,,,,,,,,5.16,4.79,1.74,7.16,6.93,8.3,7.28,3.76,2.52,11.22,6,5.32,5.53,3.41,3.91,5.58,7.27,1.2,0.93,2.44,5,3.18,0.97,6.09,2,8.52,2.09,3.23,3.88,3.17,3.54,8.08
November,,,,,,,,,,5.88,6.11,5.18,3.69,3.81,2.92,7.01,5.19,1.44,5.21,6.08,5.99,3.49,1.06,3.53,10.7,0.98,8.24,5.2,2.78,5.79,7.88,9.44,3.2,4.16,8.14,1.92,1.12,2.16,0.85,6.08,6.01
December,,,,,,,,,,9.42,4.86,2.62,3.77,1.17,6.69,2.68,5.89,5.77,6.3,1.81,4.21,2.25,4.3,2.56,3.78,2.45,4.64,2.74,4,7.73,2.12,8,3.83,1.82,5.55,6.51,5.91,4.26,4.51,6.78,5.51
Total,,,,,,,,,,,54.77,41.03,45.99,38.57,49.37,50.34,52.54,38.08,48.6,49.05,37.89,38.29,34.91,44.14,48.06,46.11,44.95,47.9,47.2,37.89,47.14,45.48,36.2,33.8,54.99,31.34,41.04,40.94,42.98,31.74,48.89
