"MANCHESTER FAIRFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.09,5.47,2.86,,,,,,,,,
February,3.64,0.32,4.35,,,,,,,,,
March,3.05,2.81,2.28,,,,,,,,,
April,3.98,1.24,2.87,,,,,,,,,
May,5.64,2.50,1.47,,,,,,,,,
June,2.67,0.34,2.58,,,,,,,,,
July,7.39,1.39,4.47,,,,,,,,,
August,2.32,5.11,4.27,,,,,,,,,
September,2.76,0.97,3.89,,,,,,,,,
October,1.37,2.39,0.43,,,,,,,,,
November,1.27,2.28,2.77,,,,,,,,,
December,2.35,4.74,3.85,,,,,,,,,
Total,40.53,29.56,36.09,,,,,,,,,
Calc annual,40.53,29.56,36.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
