"NEWPORT (ASTON HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2303,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.38,2.34,,,,,,,,,,
February,2.98,1.05,,,,,,,,,,
March,2.29,1.90,,,,,,,,,,
April,1.07,1.21,,,,,,,,,,
May,2.78,3.20,,,,,,,,,,
June,1.63,0.48,,,,,,,,,,
July,2.56,2.48,,,,,,,,,,
August,3.19,1.76,,,,,,,,,,
September,0.68,2.69,,,,,,,,,,
October,2.54,2.06,,,,,,,,,,
November,2.72,0.77,,,,,,,,,,
December,1.61,2.84,,,,,,,,,,
Total,26.43,22.78,,,,,,,,,,
Calc annual,26.43,22.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
