"NEWPORT (ASTON HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2303,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.57,2.26,3.73,1.99,2.60,1.76,2.77,2.40,3.68,1.49,4.09,
February,2.23,0.40,2.41,5.52,0.67,3.72,2.08,1.75,2.46,0.66,0.40,
March,2.12,1.51,2.39,1.54,1.29,1.15,0.67,2.46,1.88,0.48,3.38,
April,4.61,1.93,2.08,2.68,2.50,1.42,1.77,1.49,1.24,0.72,2.26,
May,3.25,1.85,1.58,2.58,4.35,3.02,3.44,1.33,1.01,2.23,2.23,
June,3.60,0.45,0.68,0.63,2.76,0.04,1.24,4.64,3.71,2.08,0.70,
July,4.77,0.79,4.40,3.51,4.43,3.65,2.04,2.35,1.41,1.51,5.19,
August,1.56,4.13,3.30,3.29,3.56,2.39,2.18,3.63,2.38,2.11,2.90,
September,2.53,0.86,2.83,2.46,3.67,4.35,1.35,2.99,1.10,0.78,2.92,
October,3.32,2.53,0.64,3.69,3.89,3.29,2.45,2.20,4.37,3.89,3.37,
November,0.90,2.40,1.08,2.08,1.69,1.82,5.00,3.76,3.65,5.31,3.22,
December,2.71,2.15,4.17,3.59,2.65,2.21,0.73,1.93,2.18,4.34,3.17,
Total,35.17,21.26,29.29,33.56,34.06,28.82,25.72,30.93,29.07,25.60,33.83,
Calc annual,35.17,21.26,29.29,33.56,34.06,28.82,25.72,30.93,29.07,25.60,33.83,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
