NEWPORT-ASTON-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ741178,Long,-2.3852106,Lat,52.757182,Elevation,280,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,2.4,1.74,1.55,1.85,2.08,0.84,3.63,1.74,1.3,1.41,2.05,0.53,3.53,3.33,1.27,3.25,1.1,2.09,1.97,2.44,3.57,2.26,3.73,1.99,2.6,1.76,2.77,2.4,3.68,1.49,4.09,2,2.64,1.55,2.26,1.1,3.19,2.86,2.66,5.99,2.56,2.38,2.34,,,,,,,,
February,3.53,1.24,1.09,1.52,3.45,0.71,1.72,1.33,1.54,0.59,2.77,1.47,1.02,0.86,1.85,2.73,4,1.05,1.62,2.54,2.23,0.4,2.41,5.52,0.67,3.72,2.08,1.75,2.46,0.66,0.4,2.14,0.16,3.18,0.51,2.51,1.7,3.93,0.53,1.23,2.32,2.98,1.05,,,,,,,,
March,0.86,2.06,1.46,4,1.46,3.21,1.47,1.12,3.11,2.59,0.5,1.44,3.94,4.72,2.48,0.8,3.08,2.29,1.44,5.28,2.12,1.51,2.39,1.54,1.29,1.15,0.67,2.46,1.88,0.48,3.38,0.23,1.77,2.48,1.89,0.64,1.84,1.96,0.52,1.45,2.24,2.29,1.9,,,,,,,,
April,0.73,1.89,2.12,1.58,1.31,1.9,1.81,1.69,2.61,1.83,2.22,0.86,0.24,3.32,0.95,1.45,1.12,1.23,2.46,1.8,4.61,1.93,2.08,2.68,2.5,1.42,1.77,1.49,1.24,0.72,2.26,4.55,3.03,1.03,2.59,3.45,1.77,2.05,0.08,2.01,3.17,1.07,1.21,,,,,,,,
May,1.77,0.74,3.03,3.24,2.19,0.98,2.65,3.61,2.64,1.2,2.2,0.68,2.32,1.82,1.45,2.33,2.32,3.63,3.4,1,3.25,1.85,1.58,2.58,4.35,3.02,3.44,1.33,1.01,2.23,2.23,4.12,5.15,1.21,1.07,0.82,1.1,3.35,1.65,0.87,2.88,2.78,3.2,,,,,,,,
June,2.74,2.15,1.88,1.35,0.72,2.08,2.39,3.1,3.95,2.72,1.45,2.65,5.21,0.95,2.07,1.38,1.81,2.56,1.13,1.57,3.6,0.45,0.68,0.63,2.76,0.04,1.24,4.64,3.71,2.08,0.7,4.53,0.53,1.88,1.2,2.72,4.6,1.23,1.5,1.59,0.94,1.63,0.48,,,,,,,,
July,1.49,4.54,1.64,2.23,1.95,1.57,0.85,3.57,3.15,4.08,2.86,0.33,2.16,1.38,3.9,6.75,1.42,1.33,3.01,2.62,4.77,0.79,4.4,3.51,4.43,3.65,2.04,2.35,1.41,1.51,5.19,2.85,3.64,1.96,1.15,0.67,4.03,3.11,3.21,5.47,3.15,2.56,2.48,,,,,,,,
August,4.51,2.67,4.82,4.53,3.25,4.6,2.99,2.4,3.33,2.81,3.97,1.98,6.11,2.18,2.06,2.68,2.86,5.79,1.64,2.7,1.56,4.13,3.3,3.29,3.56,2.39,2.18,3.63,2.38,2.11,2.9,4.42,1.75,1.13,2.55,1.26,0.97,0.8,3.2,1.83,0.4,3.19,1.76,,,,,,,,
September,0.6,1.08,1.18,4.33,1.84,1.06,1.3,1,2.83,2.51,0.51,1.58,1.32,1.58,1.56,0.72,1.3,1.47,5.97,2.16,2.53,0.86,2.83,2.46,3.67,4.35,1.35,2.99,1.1,0.78,2.92,2.9,1.89,0.76,1.71,3.12,3.59,2.51,1.22,0.51,1.12,0.68,2.69,,,,,,,,
October,4,2.63,3.1,5.44,0.71,1.47,4.44,4.68,1.81,3.51,3.16,2.08,2.57,3.49,1.55,2.1,4.11,4.46,1.63,3.55,3.32,2.53,0.64,3.69,3.89,3.29,2.45,2.2,4.37,3.89,3.37,0.87,4.61,4.16,3.02,4.19,1.4,2.49,3.11,3.48,3.49,2.54,2.06,,,,,,,,
November,2.63,1.36,1.93,2.77,1.15,2.72,2.49,2.53,1.93,0.76,4.24,2.94,2.76,2.25,3.21,2.47,2.48,2.28,1.69,1.68,0.9,2.4,1.08,2.08,1.69,1.82,5,3.76,3.65,5.31,3.22,4.15,1.86,0.85,1.97,4.47,2.69,1.63,3.03,3.98,6.72,2.72,0.77,,,,,,,,
December,3.42,2.29,1.74,1.67,1.62,0.6,2.74,2.39,2.61,4.12,4.6,4.61,2.35,1.25,5.95,4.31,2.38,1.47,3.53,3.67,2.71,2.15,4.17,3.59,2.65,2.21,0.73,1.93,2.18,4.34,3.17,1.1,1.05,0.37,3.83,2.55,2.24,2.95,2.75,1.95,1.8,1.61,2.84,,,,,,,,
Total,28.68,24.39,25.54,34.51,21.73,21.74,28.48,29.16,30.81,28.13,30.53,21.15,33.53,27.13,28.3,30.97,27.98,29.65,29.49,31.01,35.17,21.26,29.29,33.56,34.06,28.82,25.72,30.93,29.07,25.6,33.83,33.86,28.08,20.56,23.75,27.5,29.12,28.87,23.46,30.36,30.79,26.43,22.78,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Aston Hall.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1939 annual total does not equal the sum of the monthly readings, hence amended to match the calculated sum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
