"STOTFOLD (BALDOCK) THREE COUNTIES ASYLUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1168,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,1.93,1.50,0.89,1.81,1.67,3.01,0.76,2.55,0.82,2.40,,
February,0.77,0.03,1.57,2.73,1.61,0.64,0.62,2.25,0.98,1.44,,
March,2.43,1.86,0.99,0.26,0.92,1.65,3.56,3.90,1.27,0.75,,
April,0.57,0.77,0.92,0.13,0.93,1.13,0.61,1.85,1.53,2.89,,
May,1.72,3.29,1.68,1.27,1.85,0.76,0.39,1.18,3.43,1.99,,
June,2.09,1.50,3.71,0.93,1.90,0.50,1.50,3.84,1.85,0.75,,
July,3.21,3.04,3.30,4.24,2.81,4.08,0.92,0.72,1.64,2.24,,
August,1.29,3.77,2.73,3.43,3.25,6.11,2.00,2.83,2.17,0.83,,
September,0.26,0.96,2.39,1.09,1.36,0.84,5.91,2.93,0.21,1.72,,
October,1.73,6.56,3.82,3.89,2.48,2.23,3.21,0.91,2.47,2.90,,
November,1.81,2.25,1.48,2.17,5.20,3.40,1.15,1.36,2.29,3.01,,
December,0.67,3.05,1.36,1.66,1.51,2.12,3.08,2.25,2.52,1.45,,
Total,18.48,28.58,24.84,23.61,25.49,26.47,23.71,26.57,21.18,22.37,,
Calc annual,18.48,28.58,24.84,23.61,25.49,26.47,23.71,26.57,21.18,22.37,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
