"AMPLEFORTH COLLEGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.70,1.94,5.42,,,,,,,,,
February,1.26,,2.65,1.34,,,,,,,,
March,1.41,,2.21,0.20,,,,,,,,
April,1.09,,1.60,0.42,,,,,,,,
May,2.84,,4.66,2.05,,,,,,,,
June,2.71,,,1.36,,,,,,,,
July,2.35,,,,,,,,,,,
August,3.40,,,,,,,,,,,
September,2.00,,,,,,,,,,,
October,1.62,,6.51,,,,,,,,,
November,3.51,,1.62,,,,,,,,,
December,1.25,,,,,,,,,,,
Total,26.14,,,,,,,,,,,
Calc annual,26.14,1.94,24.67,5.37,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
