"BROMSGROVE STOKE REFORMATORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.50,,,,,,,,,,,
February,0.49,,,,,,,,,,,
March,1.04,,,,,,,,,,,
April,0.81,,,,,,,,,,,
May,1.79,,,,,,,,,,,
June,1.93,,,,,,,,,,,
July,1.78,,,,,,,,,,,
August,2.35,,,,,,,,,,,
September,1.17,,,,,,,,,,,
October,1.16,,,,,,,,,,,
November,2.41,,,,,,,,,,,
December,0.69,,,,,,,,,,,
Total,18.12,,,,,,,,,,,
Calc annual,18.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
