"ANTONY HOUSE [DEVENPORT]",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,1.04,6.61,,
February,,,,,,,,,1.75,5.21,,
March,,,,,,,,,1.79,1.25,,
April,,,,,,,,,2.09,3.96,,
May,,,,,,,,,5.21,2.61,,
June,,,,,,,,,3.13,1.50,,
July,,,,,,,,,0.36,1.20,,
August,,,,,,,,,3.03,1.56,,
September,,,,,,,,,1.39,2.56,,
October,,,,,,,,,9.45,3.00,,
November,,,,,,,,,3.66,3.36,,
December,,,,,,,,,5.15,3.98,,
Total,,,,,,,,,38.05,36.80,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.05,36.80,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
