"EMMOTT MOOR C",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,3.00,1.86,,,,
February,,,,,,,2.30,3.60,,,,
March,,,,,,,5.90,6.29,,,,
April,,,,,,,2.30,3.35,,,,
May,,,,,,,0.90,,,,,
June,,,,,,,3.40,,,,,
July,,,,,,,2.70,,,,,
August,,,,,,5.35,2.50,,,,,
September,,,,,,1.40,8.10,,,,,
October,,,,,,5.20,5.10,,,,,
November,,,,,,6.80,2.20,,,,,
December,,,,,,4.60,6.30,,,,,
Total,,,,,,,44.70,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,23.35,44.70,15.10,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,,
