"N & G W. W. GUNNERTON BURN CAMPHILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3576,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.57,1.46,1.63,1.69,2.34,3.42,1.48,1.13,1.29,3.07,,
February,1.44,0.08,3.27,5.30,4.69,1.53,0.63,2.84,1.21,1.17,,
March,1.83,3.17,1.34,0.20,1.75,2.92,3.13,3.40,1.83,1.42,,
April,0.85,1.09,1.12,0.49,1.55,0.99,1.20,1.22,2.00,3.78,,
May,1.80,1.66,3.56,2.12,3.07,0.56,0.96,1.30,1.37,3.94,,
June,2.54,1.15,4.50,1.51,3.24,1.12,2.16,3.52,2.01,1.11,,
July,3.12,4.01,1.83,3.48,2.90,4.55,3.16,1.44,0.79,3.60,,
August,4.37,6.21,4.87,3.05,3.70,3.76,1.39,3.51,3.37,1.28,,
September,1.75,2.52,2.84,2.59,0.90,0.66,3.10,2.99,0.98,3.66,,
October,2.07,2.00,4.06,1.49,3.32,3.61,3.95,1.59,5.31,1.91,,
November,4.41,1.88,1.45,2.70,1.21,2.42,1.51,1.68,3.07,1.99,,
December,1.15,3.94,1.54,1.37,1.68,2.28,5.44,2.70,2.89,4.46,,
Total,27.90,29.17,32.01,25.99,30.35,27.82,28.11,27.32,26.12,31.39,,
Calc annual,27.90,29.17,32.01,25.99,30.35,27.82,28.11,27.32,26.12,31.39,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
