"CHUDLEIGH TOTTIFORD TORQUAY WATERWORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,6.37,4.08,2.55,4.30,6.13,6.78,0.91,3.85,1.21,7.36,,
February,1.65,0.12,3.58,6.36,1.89,0.05,0.79,3.84,2.65,7.47,,
March,1.97,3.84,1.20,0.26,2.42,3.79,3.90,6.23,3.04,1.05,,
April,3.62,1.80,0.83,0.44,3.95,3.38,0.37,5.09,2.67,3.58,,
May,2.71,3.61,1.29,1.88,2.91,0.98,0.03,1.77,4.15,2.82,,
June,2.28,3.19,1.96,0.84,1.96,1.50,3.05,2.76,1.88,1.65,,
July,2.45,2.79,1.93,5.30,4.49,3.50,2.16,3.93,0.20,1.00,,
August,3.23,6.36,3.85,1.74,4.56,2.57,1.98,4.69,2.13,3.37,,
September,1.24,1.89,1.88,1.95,3.96,0.70,6.56,4.13,1.11,2.47,,
October,1.15,11.81,6.74,2.80,7.01,5.67,4.22,2.10,8.02,2.97,,
November,4.34,5.69,4.67,2.81,8.38,10.50,1.43,2.49,4.40,4.29,,
December,4.68,6.85,1.85,5.61,2.76,6.12,9.80,10.24,4.82,5.40,,
Total,35.69,52.03,32.33,34.29,50.42,45.54,35.20,51.12,36.28,43.43,,
Calc annual,35.69,52.03,32.33,34.29,50.42,45.54,35.20,51.12,36.28,43.43,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
