"STOCKBRIDGE COMPTON GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,1.65,,,,,,,,,,
February,,0.00,,,,,,,,,,
March,,1.93,,,,,,,,,,
April,0.77,0.66,,,,,,,,,,
May,1.89,2.84,,,,,,,,,,
June,2.68,0.63,,,,,,,,,,
July,4.92,2.97,,,,,,,,,,
August,4.17,5.09,,,,,,,,,,
September,2.07,0.82,,,,,,,,,,
October,0.95,10.30,,,,,,,,,,
November,2.35,3.94,,,,,,,,,,
December,1.10,4.42,,,,,,,,,,
Total,,35.25,,,,,,,,,,
Calc annual,20.90,35.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
