"HORNCASTLE QUEEN STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.10,1.63,0.88,2.03,,,,,,,,
February,0.81,0.00,2.00,2.95,,,,,,,,
March,1.64,1.21,2.61,0.54,,,,,,,,
April,0.28,1.39,1.24,0.19,,,,,,,,
May,1.94,2.86,2.59,1.12,,,,,,,,
June,1.72,2.53,2.04,1.50,,,,,,,,
July,1.96,2.88,2.07,3.24,,,,,,,,
August,1.88,2.55,1.64,1.15,,,,,,,,
September,0.36,1.64,1.04,1.36,,,,,,,,
October,1.18,3.98,3.33,0.87,,,,,,,,
November,2.90,2.23,0.99,2.34,,,,,,,,
December,0.38,3.01,1.06,2.23,,,,,,,,
Total,17.15,25.91,21.49,19.52,,,,,,,,
Calc annual,17.15,25.91,21.49,19.52,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
