"LEYBURN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR255,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,5.03,2.02,1.82,1.68,4.02,,,,,,,
February,1.46,0.07,3.43,4.63,6.05,,,,,,,
March,2.56,1.84,1.57,0.75,2.69,,,,,,,
April,1.24,4.50,1.55,0.90,1.84,,,,,,,
May,2.51,2.81,2.77,2.32,2.90,,,,,,,
June,2.95,0.87,3.48,1.98,3.60,,,,,,,
July,2.23,4.14,1.61,2.86,2.44,,,,,,,
August,5.07,4.70,4.71,2.49,2.06,,,,,,,
September,2.23,2.93,2.12,2.13,0.92,,,,,,,
October,1.34,4.69,8.17,1.86,5.02,,,,,,,
November,4.64,4.91,1.49,2.26,1.88,,,,,,,
December,1.49,5.20,1.00,3.11,3.28,,,,,,,
Total,32.75,38.68,33.72,26.97,36.70,,,,,,,
Calc annual,32.75,38.68,33.72,26.97,36.70,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
