"MEXBOROUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,,2.52,,
February,,,,,,,,,,1.33,,
March,,,,,,,,,,0.39,,
April,,,,,,,,,,1.90,,
May,,,,,,,,,,2.69,,
June,,,,,,,,,,1.99,,
July,,,,,,,,,,1.04,,
August,,,,,,,,,,0.89,,
September,,,,,,,,,,2.38,,
October,,,,,,,,,,2.73,,
November,,,,,,,,,,1.04,,
December,,,,,,,,,,2.36,,
Total,,,,,,,,,,21.26,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.26,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
