"DENTON RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2933,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.05,2.57,3.21,1.14,2.30,1.86,1.18,1.07,1.84,3.69,,
February,0.29,0.26,2.25,3.10,4.02,0.31,1.50,1.79,2.19,0.90,,
March,2.92,1.45,0.77,0.58,2.72,2.82,4.42,2.14,1.36,1.62,,
April,0.73,1.51,1.22,0.58,1.73,1.18,1.48,2.19,2.02,2.71,,
May,2.93,2.88,3.57,2.56,2.57,0.80,0.43,1.79,2.91,2.39,,
June,3.32,2.51,3.42,1.74,2.71,2.12,2.43,3.01,3.36,2.30,,
July,3.30,2.82,3.11,3.22,2.14,6.14,2.07,1.65,0.60,1.75,,
August,3.91,5.82,3.99,2.40,3.66,3.68,2.61,3.92,5.36,1.67,,
September,0.82,3.05,3.63,3.78,0.81,1.26,5.06,3.74,0.45,4.96,,
October,2.31,4.86,4.91,2.25,3.38,3.04,4.23,1.69,3.42,3.20,,
November,4.80,2.10,2.38,2.28,1.69,2.33,1.16,4.40,1.63,1.28,,
December,0.22,5.69,2.02,3.22,2.64,3.25,3.50,3.15,3.58,2.29,,
Total,28.60,35.52,34.48,26.85,30.37,28.79,30.07,30.54,28.72,28.76,,
Calc annual,28.60,35.52,34.48,26.85,30.37,28.79,30.07,30.54,28.72,28.76,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
