"LIVERPOOL SMITHDOWN ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2814,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,1.06,1.66,3.22,,
February,,,,,,,,2.17,1.73,1.11,,
March,,,,,,,,1.69,0.54,1.39,,
April,,,,,,,,2.19,1.42,2.44,,
May,,,,,,,,1.45,4.03,1.99,,
June,,,,,,,,4.56,2.41,2.14,,
July,,,,,,,,0.69,0.69,2.38,,
August,,,,,,,,4.03,4.50,1.60,,
September,,,,,,,,4.86,1.14,3.70,,
October,,,,,,,,1.54,3.69,3.10,,
November,,,,,,,,4.25,1.44,0.89,,
December,,,,,,,,2.85,1.76,2.81,,
Total,,,,,,,,31.34,25.01,26.77,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.34,25.01,26.77,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,,
