"BUCKHURST HILL, ARDMORE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,0.59,2.69,,
February,,,,,,,,,1.22,1.96,,
March,,,,,,,,,1.40,0.58,,
April,,,,,,,,,1.61,2.39,,
May,,,,,,,,,2.27,1.33,,
June,,,,,,,,,1.23,0.70,,
July,,,,,,,,,0.67,2.04,,
August,,,,,,,,,1.03,0.35,,
September,,,,,,,,,0.39,2.78,,
October,,,,,,,,,3.40,2.31,,
November,,,,,,,,,1.77,4.24,,
December,,,,,,,,,2.53,1.43,,
Total,,,,,,,,,18.11,22.80,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.11,22.80,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
