"RAWCLIFFE BRIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,0.99,,,,,,,,,,
February,,0.04,,,,,,,,,,
March,,0.85,,,,,,,,,,
April,,1.23,,,,,,,,,,
May,,2.11,,,,,,,,,,
June,,1.25,,,,,,,,,,
July,,2.40,,,,,,,,,,
August,,3.02,,,,,,,,,,
September,,1.22,,,,,,,,,,
October,,3.20,,,,,,,,,,
November,,2.32,,,,,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,18.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
