"SHEEPSTOR REDSTONE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1643,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,4.99,6.93,6.94,2.46,4.97,1.77,8.23,,
February,,,,9.29,4.40,0.16,1.40,5.67,2.74,6.12,,
March,,,,0.36,2.69,5.56,5.87,7.09,2.33,1.18,,
April,,,,0.70,4.43,5.13,0.83,4.83,3.36,4.85,,
May,,,,2.74,4.54,1.02,0.10,2.38,4.16,3.99,,
June,,,,1.32,3.21,2.34,2.62,2.85,2.93,2.12,,
July,,,,6.06,5.48,5.64,3.42,1.30,0.69,1.86,,
August,,,,2.39,4.12,5.72,3.34,7.02,5.10,1.92,,
September,,,,4.00,4.11,0.85,8.36,4.56,2.85,2.94,,
October,,,,4.06,7.34,4.87,5.30,2.02,8.08,5.05,,
November,,,,3.01,9.77,10.76,2.52,3.07,5.40,5.73,,
December,,,2.71,7.53,6.37,7.37,12.34,11.09,7.74,5.51,,
Total,,,,46.45,63.39,56.36,48.56,56.85,47.15,49.50,,
Calc annual,0.00,0.00,2.71,46.45,63.39,56.36,48.56,56.85,47.15,49.50,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
