"BELFAST  ROYAL ACADEMICAL INST.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.60,1.45,5.34,2.59,3.81,2.69,1.94,1.72,1.86,4.14,,
February,1.20,0.12,2.64,3.62,4.39,0.99,1.12,2.20,2.56,3.13,,
March,2.71,1.88,0.75,0.87,2.65,4.04,4.09,4.80,1.63,1.55,,
April,1.44,2.66,1.36,2.17,1.80,1.92,1.38,2.45,2.94,3.86,,
May,1.84,3.72,4.46,1.28,3.37,0.27,0.62,1.88,3.57,3.68,,
June,3.12,2.61,4.11,1.26,3.70,1.40,3.09,5.85,3.43,2.21,,
July,2.25,2.79,2.74,2.22,3.51,5.12,6.84,1.86,0.38,2.82,,
August,2.97,4.80,5.42,4.66,2.37,5.36,1.79,4.64,4.33,1.56,,
September,3.24,3.22,2.37,2.16,0.22,0.47,3.70,3.11,3.92,3.05,,
October,2.93,4.25,4.02,2.62,6.52,4.21,2.90,1.90,3.40,2.37,,
November,8.45,3.50,3.41,1.89,1.86,3.33,1.82,2.78,3.04,2.30,,
December,2.70,6.46,2.79,3.92,2.85,4.23,4.97,4.73,2.39,4.83,,
Total,36.45,37.46,39.41,29.26,37.05,34.03,34.26,37.92,33.45,35.50,,
Calc annual,36.45,37.46,39.41,29.26,37.05,34.03,34.26,37.92,33.45,35.50,,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
