"DUNSE CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5092,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.27,1.73,2.20,2.04,3.28,4.86,1.22,2.33,0.65,3.58,,
February,1.47,0.14,2.36,3.38,6.27,1.56,1.26,1.38,1.81,1.95,,
March,2.14,4.25,1.54,1.13,1.17,3.80,2.19,4.33,1.68,3.16,,
April,0.83,1.25,1.08,1.29,1.56,1.18,1.19,1.60,3.35,3.06,,
May,1.30,1.56,2.85,2.18,3.96,1.07,0.99,1.52,2.23,3.85,,
June,3.11,0.83,2.71,3.34,2.43,2.73,2.03,3.21,1.42,1.31,,
July,2.84,1.88,1.76,3.09,3.15,5.91,3.30,1.84,1.06,3.29,,
August,4.22,5.30,3.17,1.71,4.73,3.72,2.43,3.93,3.46,1.11,,
September,2.17,6.22,1.38,1.09,1.78,0.32,4.53,2.32,1.59,3.49,,
October,2.64,1.83,5.27,1.52,4.84,7.10,5.81,2.77,6.08,1.80,,
November,4.39,2.98,1.20,3.47,1.08,3.15,1.51,2.63,3.65,2.75,,
December,2.20,4.15,1.63,1.78,2.08,2.65,8.03,2.98,1.59,3.64,,
Total,29.58,32.12,27.15,26.02,36.33,38.05,34.49,30.84,28.57,32.99,,
Calc annual,29.58,32.12,27.15,26.02,36.33,38.05,34.49,30.84,28.57,32.99,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
