"CAHER  CAHIR HOUSE AND ABBEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,3.14,3.33,1.01,2.53,3.05,5.16,,
February,,,,,2.82,0.12,1.39,2.92,2.26,3.03,,
March,,,,,2.57,2.47,3.65,4.55,1.29,0.91,,
April,,,,,4.40,1.86,0.34,4.52,3.68,2.98,,
May,,,,,2.09,0.39,0.13,1.42,3.26,3.37,,
June,,,,,2.12,2.05,2.34,4.13,1.70,2.24,,
July,,,,,4.37,3.25,4.74,1.43,2.28,2.89,,
August,,,,,3.56,5.09,1.40,5.01,7.24,1.58,,
September,,,,,0.70,1.43,5.31,2.65,3.43,2.13,,
October,,,,,4.03,3.29,3.88,3.74,3.80,1.47,,
November,,,,,4.05,6.20,0.97,4.68,4.79,3.15,,
December,,,,,3.78,6.14,5.47,5.22,2.54,7.20,,
Total,,,,,37.63,35.62,30.63,42.80,39.32,36.11,,
Calc annual,0.00,0.00,0.00,0.00,37.63,35.62,30.63,42.80,39.32,36.11,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,,
