"HALTWHISTLE UNTHANK HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.80,1.77,2.22,1.31,3.16,2.43,1.95,1.11,2.36,3.60,,
February,1.26,0.22,2.38,4.00,7.33,0.71,1.72,2.85,3.39,1.97,,
March,3.02,2.66,1.25,0.95,2.27,3.41,4.73,5.53,1.51,2.18,,
April,1.35,1.33,1.41,0.78,1.16,1.55,1.93,1.85,3.63,2.77,,
May,1.63,1.31,3.99,2.62,3.29,0.47,0.55,1.67,2.70,2.39,,
June,4.27,0.76,3.96,2.32,3.89,1.56,2.35,3.79,2.36,1.06,,
July,2.14,4.02,1.87,2.80,2.74,4.77,3.08,1.91,1.56,3.23,,
August,6.54,5.48,4.89,3.25,5.04,4.80,2.31,3.82,4.45,0.50,,
September,2.46,4.69,5.20,3.07,0.83,0.99,4.58,5.00,0.90,4.13,,
October,2.25,2.32,4.84,2.74,3.21,3.96,4.71,1.72,6.72,3.12,,
November,5.01,2.19,1.59,2.61,2.22,3.24,1.08,2.67,3.40,3.52,,
December,0.70,6.08,1.58,3.02,2.87,3.44,3.84,4.16,4.58,2.71,,
Total,34.43,32.83,35.18,29.47,38.01,31.33,32.83,36.08,37.56,31.18,,
Calc annual,34.43,32.83,35.18,29.47,38.01,31.33,32.83,36.08,37.56,31.18,,
Difference,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
