"HASCOMBE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,1.35,4.05,2.12,0.68,2.39,0.62,2.98,,
February,,,,3.41,1.77,0.27,0.50,3.09,1.17,2.60,,
March,,,,0.41,1.51,1.84,3.27,4.31,1.38,0.80,,
April,,,,0.07,2.56,2.13,0.47,1.51,1.20,2.54,,
May,,,,0.48,1.72,0.29,0.54,1.63,3.77,1.45,,
June,,,,0.82,2.70,0.24,2.84,1.63,1.99,1.28,,
July,,,,2.86,5.05,4.70,0.82,2.70,0.33,1.71,,
August,,,,1.45,2.09,2.38,2.42,3.97,1.12,0.73,,
September,,,,1.45,2.32,0.80,5.99,2.16,1.27,3.16,,
October,,,,4.23,4.88,2.81,3.47,0.57,3.24,2.40,,
November,,,,2.48,4.40,4.60,1.29,1.06,3.59,5.05,,
December,,,,2.74,2.05,2.94,4.10,4.01,2.68,1.63,,
Total,,,,21.75,35.10,25.12,26.39,29.03,22.36,26.33,,
Calc annual,0.00,0.00,0.00,21.75,35.10,25.12,26.39,29.03,22.36,26.33,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
