"BEN LOMOND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5364,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,15.60,8.50,7.00,6.20,15.60,,5.10,1.80,9.30,10.10,,
February,2.40,2.80,3.40,5.50,20.20,,5.80,8.50,8.30,9.30,,
March,8.00,7.80,1.80,2.90,9.20,,7.80,10.50,3.70,9.00,,
April,3.50,3.30,2.40,2.10,3.50,6.00,3.70,6.00,7.60,7.60,,
May,4.80,3.70,7.10,4.50,3.60,0.70,0.80,4.50,3.20,4.60,,
June,6.70,4.20,7.90,3.40,3.70,3.30,6.00,7.10,4.40,5.30,,
July,6.70,2.80,4.50,6.00,5.30,7.30,7.20,4.80,4.10,9.60,,
August,5.90,10.80,10.20,8.60,4.90,12.60,5.10,12.30,10.30,3.80,,
September,8.70,12.00,10.10,5.00,0.00,4.00,8.30,6.30,7.60,9.00,,
October,6.70,10.50,6.50,10.40,5.50,4.00,4.50,6.10,6.90,12.30,,
November,13.90,8.30,7.60,6.50,10.70,11.20,3.60,7.50,8.90,18.10,,
December,1.90,11.70,6.00,11.60,8.90,10.10,10.80,10.80,20.00,6.80,,
Total,84.80,86.40,74.50,72.70,91.10,69.00,68.70,86.20,94.30,105.50,,
Calc annual,84.80,86.40,74.50,72.70,91.10,59.20,68.70,86.20,94.30,105.50,,
Difference,-0.00,0.00,0.00,0.00,-0.00,9.80,0.00,0.00,-0.00,0.00,,
