"BELFAST QUEENS COLLEGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.15,1.19,3.10,2.22,3.67,2.20,1.73,1.76,1.63,3.83,,
February,1.36,0.12,1.14,3.21,3.37,1.02,1.41,2.13,2.28,3.08,,
March,2.52,1.49,0.73,0.92,2.04,3.39,3.40,4.62,1.24,1.69,,
April,1.23,2.51,1.11,1.65,1.77,1.81,1.37,2.63,2.69,4.26,,
May,1.62,3.27,3.73,1.19,2.30,0.24,0.63,1.41,2.97,3.09,,
June,2.78,2.48,3.62,1.16,3.03,1.54,3.09,5.20,1.84,2.26,,
July,1.97,1.79,2.55,2.58,3.66,5.97,6.95,1.29,0.34,2.41,,
August,2.59,4.64,5.01,4.13,1.74,4.92,1.83,4.83,4.89,1.56,,
September,3.31,2.52,2.06,1.86,0.06,0.32,3.60,2.51,3.67,3.01,,
October,2.24,4.32,2.96,2.18,6.19,4.07,2.22,1.75,3.87,2.24,,
November,7.76,3.10,3.06,1.60,1.74,3.24,1.73,2.77,2.77,2.72,,
December,2.05,4.45,2.14,3.22,2.06,4.29,4.87,4.83,2.07,4.76,,
Total,32.58,31.88,31.21,25.92,31.63,33.01,32.83,35.73,30.26,34.91,,
Calc annual,32.58,31.88,31.21,25.92,31.63,33.01,32.83,35.73,30.26,34.91,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
