"OTTERFORD OTTERHEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,4.47,5.14,0.93,2.67,1.00,6.32,,
February,,,,,3.86,0.20,0.71,4.14,3.72,4.51,,
March,,,,,2.54,3.58,3.95,5.44,1.57,1.04,,
April,,,,,3.59,2.80,0.63,4.01,2.49,3.42,,
May,,,,,3.24,0.87,0.11,1.41,5.05,2.14,,
June,,,,,2.35,1.72,2.50,2.36,1.75,1.58,,
July,,,,,4.28,3.09,1.51,1.12,0.23,0.75,,
August,,,,,3.75,3.29,2.68,5.58,1.88,1.93,,
September,,,,,3.35,1.11,7.04,3.46,1.90,2.35,,
October,,,,,4.71,5.01,3.35,1.62,6.05,3.45,,
November,,,,,5.92,7.97,1.13,1.83,7.18,4.37,,
December,,,,,3.20,4.15,8.01,6.85,4.04,4.01,,
Total,,,,,45.26,38.93,32.55,40.49,36.86,35.87,,
Calc annual,0.00,0.00,0.00,0.00,45.26,38.93,32.55,40.49,36.86,35.87,,
Difference,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,,
