"CORK QUEENS' COLLEGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,6.00,2.30,2.36,5.98,6.16,5.73,1.14,3.27,2.51,4.63,,
February,3.16,0.54,4.14,3.96,2.23,2.36,1.90,2.67,1.53,5.28,,
March,4.55,1.51,1.24,0.27,1.84,3.19,2.99,6.29,0.63,1.82,,
April,1.58,2.61,0.89,1.54,6.54,2.95,0.43,5.39,3.77,3.06,,
May,3.93,2.63,2.74,2.02,0.88,0.77,0.16,1.69,2.38,3.94,,
June,2.86,3.46,2.78,1.68,2.10,3.33,2.16,3.08,2.02,1.37,,
July,2.26,1.55,3.14,1.79,1.90,3.64,4.71,0.96,1.26,1.85,,
August,2.28,3.99,7.75,5.42,2.63,4.93,1.45,4.52,4.26,2.71,,
September,2.69,3.22,3.64,1.34,1.40,1.30,5.46,2.07,3.04,1.15,,
October,1.41,6.79,3.27,2.56,6.29,2.67,3.25,5.24,7.79,1.73,,
November,4.94,4.26,8.19,2.11,5.30,7.88,1.61,5.36,3.01,3.36,,
December,3.93,6.27,3.94,5.30,3.08,10.93,6.96,4.35,3.44,16.11,,
Total,39.59,39.13,44.08,33.97,40.35,49.68,32.22,44.89,35.64,47.01,,
Calc annual,39.59,39.13,44.08,33.97,40.35,49.68,32.22,44.89,35.64,47.01,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
