"BOLTON HEATON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2847,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,4.40,2.00,3.80,1.93,2.93,4.27,1.91,2.07,2.97,5.36,,
February,0.50,0.20,3.10,4.90,5.26,0.51,2.14,3.58,3.25,1.46,,
March,3.50,1.40,1.00,1.42,3.50,4.23,7.02,3.35,2.87,2.35,,
April,1.30,1.60,1.79,0.51,2.20,2.12,2.47,2.81,2.12,4.57,,
May,2.20,2.80,3.60,1.85,3.77,1.25,0.96,2.54,3.73,3.11,,
June,3.10,2.40,4.27,1.98,4.12,2.93,2.67,5.04,3.76,1.49,,
July,3.40,2.70,3.53,3.54,5.01,5.10,3.27,1.66,1.40,3.88,,
August,5.00,7.10,4.78,3.99,6.01,4.82,3.01,5.11,6.34,1.64,,
September,1.80,3.70,4.76,5.60,0.71,2.10,8.92,4.80,1.45,7.23,,
October,3.60,4.40,6.95,4.11,3.83,4.41,4.89,2.76,4.06,3.75,,
November,8.80,3.80,3.09,3.87,3.20,3.29,1.64,3.25,3.75,2.37,,
December,0.70,6.70,3.62,4.70,4.61,4.88,6.07,5.98,4.76,3.47,,
Total,38.30,38.80,44.29,38.40,45.15,39.91,44.97,42.95,40.46,40.68,,
Calc annual,38.30,38.80,44.29,38.40,45.15,39.91,44.97,42.95,40.46,40.68,,
Difference,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,,
