"EDINCHIP, BALQUHIDDER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5543,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,2.11,6.63,9.86,,
February,,,,,,,,6.62,8.79,5.55,,
March,,,,,,,,11.87,3.94,5.49,,
April,,,,,,,,4.50,6.97,5.87,,
May,,,,,,,,3.62,3.97,4.16,,
June,,,,,,,,6.23,3.14,2.54,,
July,,,,,,,,3.73,2.00,4.75,,
August,,,,,,,,10.52,6.34,1.84,,
September,,,,,,,,5.67,8.03,5.91,,
October,,,,,,,,4.86,6.70,6.55,,
November,,,,,,,,5.98,9.33,14.87,,
December,,,,,,,,10.77,15.15,5.71,,
Total,,,,,,,,76.48,80.99,73.10,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.48,80.99,73.10,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,,
