"MOURNE MOUNTAINS BELFAST W.W. NO 3",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,2.25,1.70,1.05,2.35,2.65,,,,
February,,,,2.50,4.85,2.40,2.70,3.75,,,,
March,,,,3.65,1.05,4.30,4.00,4.90,,,,
April,,,,1.35,2.45,3.40,1.30,3.95,,,,
May,,,,2.65,4.45,0.25,0.25,1.35,,,,
June,,,,2.20,4.75,0.90,3.60,7.65,,,,
July,,,,2.35,3.50,4.75,8.90,2.00,,,,
August,,,,5.30,3.20,6.50,2.05,5.55,,,,
September,,,,1.65,0.45,0.20,6.70,3.40,,,,
October,,,,1.10,12.85,3.35,3.15,,,,,
November,,,,2.45,3.25,3.65,1.40,,,,,
December,,,,3.70,4.00,3.80,10.20,,,,,
Total,,,,31.15,46.50,34.55,46.60,,,,,
Calc annual,0.00,0.00,0.00,31.15,46.50,34.55,46.60,35.20,0.00,0.00,,
Difference,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,,
