"PITTENWEEM THE PRIORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.51,0.70,1.52,0.67,2.22,2.08,0.67,,,,,
February,1.27,0.15,1.16,3.08,4.47,0.00,0.87,,,,,
March,1.70,2.86,0.60,0.13,0.93,2.45,,,,,,
April,0.39,0.83,1.73,0.21,,,-999.00,,,,,
May,2.10,2.18,,0.55,,0.81,0.72,,,,,
June,2.86,0.61,,2.31,,1.13,2.09,,,,,
July,,2.25,,2.15,5.78,4.07,3.82,2.80,,,,
August,4.58,4.04,,0.76,5.12,3.52,,3.10,,,,
September,,3.92,0.85,0.93,0.23,,-999.00,,,,,
October,,1.96,3.62,,,5.15,3.74,,,,,
November,6.97,2.14,,-999.00,,,,,,,,
December,2.13,4.04,,,1.78,1.82,-999.00,3.35,,,,
Total,24.51,25.68,22.21,-999.00,29.02,21.03,26.19,23.48,,,,
Calc annual,24.51,25.68,9.48,10.79,20.53,21.03,11.91,9.25,0.00,0.00,,
Difference,0.00,0.00,12.73,-1009.79,8.49,0.00,14.28,14.23,NaN,NaN,,
