"SLOUGH, SEFTON PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,2.58,2.54,0.87,,,,,
February,,,,,1.62,0.10,0.41,,,,,
March,,,,,1.66,1.50,3.41,,,,,
April,,,,,1.88,1.23,0.65,,,,,
May,,,,,1.34,0.23,0.31,,,,,
June,,,,,2.03,0.35,1.93,,,,,
July,,,,,3.89,5.20,1.25,,,,,
August,,,,,3.21,2.29,1.91,,,,,
September,,,,,2.01,0.73,5.92,,,,,
October,,,,4.87,3.97,2.87,2.22,,,,,
November,,,,2.35,4.34,3.51,,,,,,
December,,,,2.46,2.11,1.94,,,,,,
Total,,,,,30.64,22.49,,,,,,
Calc annual,0.00,0.00,0.00,9.68,30.64,22.49,18.88,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,NaN,NaN,NaN,NaN,,
