"NESTON HINDERTON LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.59,1.30,2.32,1.10,1.35,3.60,1.05,1.40,1.18,3.12,,
February,0.63,0.12,1.34,2.78,2.54,0.20,0.96,2.04,1.76,1.25,,
March,1.45,0.86,1.16,0.52,1.49,2.42,3.02,1.85,0.47,1.03,,
April,1.03,1.80,1.35,0.74,2.23,1.60,1.16,2.05,1.75,2.55,,
May,1.77,2.35,2.39,1.59,1.97,0.42,0.41,1.09,4.10,2.04,,
June,3.44,4.68,3.22,1.89,2.10,1.50,4.05,2.54,2.00,2.50,,
July,2.00,2.40,2.02,3.66,2.78,3.93,1.97,0.69,0.96,2.08,,
August,4.48,5.04,3.65,1.86,3.38,2.25,2.94,3.07,3.88,1.45,,
September,1.18,3.55,2.82,2.57,0.76,1.07,3.65,4.22,1.30,3.55,,
October,2.80,2.74,7.86,1.95,3.16,4.90,3.77,1.37,2.27,3.46,,
November,5.11,2.70,1.95,1.38,1.90,2.70,0.90,2.70,1.50,1.45,,
December,0.80,4.12,2.05,2.86,2.06,2.03,3.02,2.22,1.70,2.86,,
Total,27.28,31.66,32.13,22.90,25.72,26.62,26.90,25.24,22.87,27.34,,
Calc annual,27.28,31.66,32.13,22.90,25.72,26.62,26.90,25.24,22.87,27.34,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
