"SOUTHAM BASCOTE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,0.93,2.95,,
February,,,,,,,,,0.92,1.50,,
March,,,,,,,,,0.20,0.82,,
April,,,,,,,,,1.85,2.12,,
May,,,,,,,,,3.00,1.71,,
June,,,,,,,,,1.00,0.79,,
July,,,,,,,,,0.93,1.47,,
August,,,,,,,,,2.94,0.62,,
September,,,,,,,,,0.52,3.03,,
October,,,,,,,,,2.78,2.26,,
November,,,,,,,,,1.95,1.46,,
December,,,,,,,,,2.05,1.51,,
Total,,,,,,,,,19.07,20.24,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.07,20.24,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,,
