"BALBRIGGAN ARDGILLAN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,2.41,1.91,3.45,,
February,,,,,,,,1.34,1.79,1.85,,
March,,,,,,,,3.18,0.85,0.80,,
April,,,,,,,,3.60,3.15,2.08,,
May,,,,,,,,0.88,2.60,2.27,,
June,,,,,,,,3.52,1.75,1.36,,
July,,,,,,,,1.42,0.53,3.71,,
August,,,,,,,,4.67,4.56,4.13,,
September,,,,,,,,2.41,2.14,2.78,,
October,,,,,,,,2.45,4.88,0.80,,
November,,,,,,,,2.72,3.92,1.92,,
December,,,,,,,,2.67,1.41,4.41,,
Total,,,,,,,,31.27,29.49,29.56,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.27,29.49,29.56,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,,
