"ARDROSSAN KIRKHALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,4.71,2.17,3.46,1.21,3.88,1.22,2.36,1.12,,,,
February,0.67,0.48,1.52,3.08,5.72,0.37,1.94,2.45,,,,
March,2.36,2.16,0.55,1.08,2.52,2.71,4.39,4.42,,,,
April,1.19,0.56,0.77,2.21,1.69,2.59,2.22,1.88,,,,
May,3.44,2.23,4.95,3.08,2.23,0.45,0.69,1.48,,,,
June,3.44,1.24,3.09,1.52,2.50,1.88,3.77,7.26,,,,
July,4.39,0.93,2.07,4.12,2.94,5.08,6.10,1.50,,,,
August,3.05,4.57,8.03,3.19,4.20,5.53,1.92,5.78,,,,
September,3.65,4.91,3.70,2.31,0.05,0.59,4.84,3.45,,,,
October,2.80,4.17,3.30,4.89,3.44,2.69,3.50,2.46,,,,
November,5.92,4.60,3.87,2.52,2.56,4.58,1.55,2.39,,,,
December,1.26,5.28,2.40,3.64,2.95,3.48,5.01,4.32,,,,
Total,36.88,33.30,37.71,32.85,34.68,31.17,38.29,38.51,,,,
Calc annual,36.88,33.30,37.71,32.85,34.68,31.17,38.29,38.51,0.00,0.00,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,,
