"BANBRIDGE CORBEL RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.20,0.76,0.65,,2.60,1.75,1.40,2.20,1.15,2.73,,
February,0.80,0.00,0.20,,2.35,0.30,1.40,1.25,1.65,3.00,,
March,1.50,0.27,0.50,,0.80,1.95,2.65,4.35,0.65,1.40,,
April,0.70,1.85,0.17,,2.10,1.40,0.90,2.35,2.55,2.68,,
May,1.10,1.15,1.54,,1.65,0.15,0.25,0.90,3.35,3.20,,
June,2.10,2.40,0.83,,2.25,1.60,3.06,4.90,2.70,4.00,,
July,1.50,1.57,0.75,,3.10,4.60,5.85,1.60,0.40,2.05,,
August,2.30,4.22,2.70,,1.95,5.30,1.68,3.60,3.00,1.50,,
September,2.70,1.55,0.95,,0.15,0.45,4.60,1.55,3.65,3.10,,
October,1.40,3.60,1.40,,4.65,3.30,1.65,1.40,3.00,1.75,,
November,5.65,2.65,1.20,,3.40,2.75,0.85,2.80,1.80,1.90,,
December,1.10,3.00,0.40,,1.90,3.15,3.45,2.95,1.93,3.60,,
Total,23.05,23.02,11.29,,26.90,26.70,27.74,29.85,25.83,30.91,,
Calc annual,23.05,23.02,11.29,0.00,26.90,26.70,27.74,29.85,25.83,30.91,,
Difference,0.00,0.00,-0.00,NaN,0.00,0.00,0.00,0.00,-0.00,-0.00,,
