"FOREST ROW HARBURY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,2.59,1.08,2.06,0.55,,,
February,,,,,,0.47,0.25,2.90,1.28,,,
March,,,,,,2.39,2.70,4.84,1.33,,,
April,,,,,2.45,2.40,0.57,1.71,0.99,,,
May,,,,,1.95,0.09,0.22,1.39,3.48,,,
June,,,,,2.09,0.36,2.84,1.38,2.01,,,
July,,,,,4.52,3.54,1.22,0.91,0.45,,,
August,,,,,2.10,2.73,2.09,3.39,1.38,,,
September,,,,,2.74,0.32,6.86,2.71,0.70,,,
October,,,,,4.12,4.48,4.00,0.41,3.59,,,
November,,,,,5.48,6.23,1.53,1.40,3.67,,,
December,,,,,2.26,3.34,4.35,4.02,2.33,,,
Total,,,,,,28.94,27.71,27.12,21.76,,,
Calc annual,0.00,0.00,0.00,0.00,27.71,28.94,27.71,27.12,21.76,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,NaN,,
