"BICKLEY ROBOROUGH RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1641,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,2.68,3.74,5.26,5.56,1.59,3.34,1.65,6.02,,
February,,,3.39,7.23,3.50,0.05,0.98,4.95,1.82,5.65,,
March,,,1.41,0.36,2.99,3.95,4.83,5.12,1.89,1.27,,
April,,,1.48,0.72,3.29,3.78,0.53,4.31,2.58,4.60,,
May,,,1.63,1.63,3.51,0.91,0.05,2.14,4.08,3.23,,
June,,,1.97,1.35,2.96,2.28,1.88,2.56,2.61,1.74,,
July,,,2.08,6.44,4.46,5.03,2.86,1.43,0.58,1.88,,
August,,,4.78,2.12,2.87,4.63,2.07,6.22,4.38,1.82,,
September,,,3.52,3.32,2.33,0.56,6.84,3.48,2.29,2.44,,
October,,,5.22,4.37,6.04,4.20,4.24,1.54,7.30,2.83,,
November,,,3.86,2.39,9.31,7.68,1.53,2.53,4.49,4.12,,
December,,,2.50,6.64,6.09,6.35,10.55,8.52,6.11,4.61,,
Total,,,34.52,40.31,52.61,44.98,37.95,46.14,39.78,40.21,,
Calc annual,0.00,0.00,34.52,40.31,52.61,44.98,37.95,46.14,39.78,40.21,,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
