"BOLLINGTON SPONDS HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.22,2.36,2.67,1.75,3.20,2.37,1.44,1.35,1.81,2.81,,
February,0.46,0.46,-999.00,4.42,4.03,0.38,2.49,2.77,2.49,1.06,,
March,3.11,2.00,0.80,0.74,2.80,3.86,5.57,4.41,1.88,1.23,,
April,0.84,2.07,1.22,0.75,1.68,1.63,1.69,3.10,2.76,3.65,,
May,2.63,3.07,4.61,2.34,2.20,0.88,0.57,1.71,3.64,2.06,,
June,3.39,2.04,3.71,1.65,3.22,1.96,3.29,2.98,2.04,1.22,,
July,4.63,3.78,3.78,3.17,3.52,6.94,1.45,1.67,1.37,2.08,,
August,4.55,5.29,4.10,2.89,5.03,3.64,3.35,3.19,4.54,1.98,,
September,0.80,3.05,3.41,3.78,0.58,0.77,5.62,4.69,0.50,4.20,,
October,2.37,4.07,4.83,2.38,3.55,3.19,5.37,1.69,3.48,3.04,,
November,5.57,2.70,2.03,2.52,2.23,3.03,1.50,3.82,1.80,1.31,,
December,0.40,5.46,1.82,4.21,2.88,3.73,6.08,3.24,4.05,2.44,,
Total,31.97,36.35,35.12,30.60,34.92,32.38,38.42,34.62,30.36,27.08,,
Calc annual,31.97,36.35,32.98,30.60,34.92,32.38,38.42,34.62,30.36,27.08,,
Difference,-0.00,0.00,2.14,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,,
