"BLARNEY GARRYCLOYNE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,1.75,3.51,,,,,,,,,
February,,0.44,5.37,,,,,,,,,
March,,1.96,1.28,,,,,,,,,
April,,2.68,1.11,,,,,,,,,
May,,2.33,2.97,,,,,,,,,
June,,3.62,2.75,,,,,,,,,
July,,1.57,3.31,,,,,,,,,
August,,4.75,7.96,,,,,,,,,
September,,2.86,3.91,,,,,,,,,
October,1.44,5.71,,,,,,,,,,
November,5.41,3.60,,,,,,,,,,
December,4.12,5.95,,,,,,,,,,
Total,,37.22,,,,,,,,,,
Calc annual,10.97,37.22,32.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
