"KETTERING, MONTAGUE STREET & QUEENSBERRY RD.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,1.98,1.79,1.08,1.73,1.41,2.93,1.31,2.42,0.94,2.64,,
February,0.88,0.07,1.90,2.41,1.67,0.18,0.64,3.09,1.13,1.79,,
March,1.95,1.11,0.98,0.15,0.82,1.87,2.34,3.48,1.97,0.71,,
April,1.09,1.29,0.83,0.39,1.42,1.61,1.03,1.82,2.24,2.15,,
May,1.67,4.52,1.72,1.92,1.84,0.32,0.48,1.77,3.28,1.86,,
June,1.88,3.17,2.00,1.19,2.36,0.69,3.57,1.97,1.06,0.99,,
July,2.70,2.50,1.86,3.68,3.30,2.82,1.37,0.32,0.89,1.37,,
August,1.76,4.44,2.32,1.70,2.35,2.05,2.07,3.47,2.41,1.31,,
September,0.68,0.80,2.97,1.00,1.33,0.63,4.75,2.65,0.45,2.90,,
October,1.54,5.57,4.03,2.59,2.93,2.26,3.93,1.29,2.48,2.29,,
November,3.17,3.03,1.20,2.14,3.46,3.67,1.08,0.90,1.51,1.74,,
December,0.72,3.53,1.38,1.94,1.99,1.97,3.28,2.19,2.13,1.38,,
Total,20.02,31.82,22.27,20.84,24.88,21.00,25.85,25.37,20.49,21.13,,
Calc annual,20.02,31.82,22.27,20.84,24.88,21.00,25.85,25.37,20.49,21.13,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
