"N UIST LOCH MADDY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR149,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,10.77,5.66,7.28,3.46,7.49,2.92,5.41,2.18,5.42,5.00,,
February,0.40,3.66,2.55,5.36,7.91,0.74,4.15,4.28,6.15,4.55,,
March,5.21,2.46,1.98,1.78,8.17,2.38,6.42,6.16,3.60,3.83,,
April,2.67,0.45,1.69,1.39,1.06,3.96,3.71,3.91,2.48,6.51,,
May,1.16,2.19,8.73,1.86,2.44,1.77,1.50,2.06,3.44,2.40,,
June,5.46,2.97,3.98,2.10,2.37,2.56,4.18,1.32,3.14,2.93,,
July,4.93,1.82,2.64,2.69,4.77,6.06,4.61,3.69,5.16,2.39,,
August,3.66,3.78,3.64,6.90,4.92,5.86,4.88,3.95,4.80,1.25,,
September,3.45,7.15,5.58,7.00,0.46,3.66,5.43,5.89,2.29,6.95,,
October,9.23,11.72,4.01,6.83,3.01,4.77,4.09,2.80,9.50,5.61,,
November,9.14,7.71,6.52,4.57,7.36,4.45,3.52,3.97,9.82,6.56,,
December,1.56,11.55,3.70,7.47,5.58,4.41,4.94,7.11,10.24,8.07,,
Total,57.64,61.12,52.30,51.41,55.54,43.54,52.84,47.32,66.04,56.05,,
Calc annual,57.64,61.12,52.30,51.41,55.54,43.54,52.84,47.32,66.04,56.05,,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,,
