"SHEPHERDSWELL, HAZLINGDANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.78,3.07,,,,,,,,,,
February,1.29,0.27,,,,,,,,,,
March,2.96,2.00,,,,,,,,,,
April,2.10,0.44,,,,,,,,,,
May,1.42,3.75,,,,,,,,,,
June,1.63,2.00,,,,,,,,,,
July,5.57,2.52,,,,,,,,,,
August,3.13,5.40,,,,,,,,,,
September,0.84,0.66,,,,,,,,,,
October,1.24,5.14,,,,,,,,,,
November,3.27,3.43,,,,,,,,,,
December,0.74,3.50,,,,,,,,,,
Total,26.97,32.18,,,,,,,,,,
Calc annual,26.97,32.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
