"BASINGSTOKE SHERBORNE ST JOHN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,756,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.31,2.13,0.48,1.83,3.24,2.47,0.99,2.06,0.60,3.72,,
February,0.94,0.01,1.19,4.00,1.92,0.22,0.43,3.05,1.32,3.24,,
March,1.16,2.43,1.04,0.70,1.71,1.39,3.46,4.23,1.02,1.00,,
April,2.25,0.98,1.11,0.02,2.30,1.60,0.30,1.36,1.79,2.84,,
May,2.22,3.55,1.02,0.76,1.94,0.28,0.21,1.32,2.85,1.49,,
June,2.40,0.85,1.84,1.12,2.51,0.56,2.86,2.14,1.33,1.16,,
July,4.24,2.23,3.01,2.87,3.91,3.67,0.74,2.74,0.81,0.48,,
August,2.42,4.65,4.45,1.73,2.21,1.42,2.42,2.72,1.05,0.48,,
September,0.69,1.49,2.98,1.23,2.38,1.86,6.39,2.16,1.65,1.81,,
October,1.31,9.47,4.30,3.07,4.41,3.83,2.92,0.91,4.25,2.64,,
November,2.10,2.89,2.20,2.11,5.66,5.24,1.01,1.24,3.60,4.32,,
December,0.98,4.54,1.26,3.62,2.74,2.48,3.78,4.34,2.99,1.66,,
Total,24.02,35.22,24.88,23.06,34.93,25.02,25.51,28.27,23.26,24.84,,
Calc annual,24.02,35.22,24.88,23.06,34.93,25.02,25.51,28.27,23.26,24.84,,
Difference,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
