"CANTIRE SKIPNESS CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,7.40,3.30,6.96,4.88,7.83,2.13,3.78,2.40,4.45,6.28,,
February,1.24,0.80,2.76,3.12,9.34,3.00,2.57,3.76,5.78,2.83,,
March,4.20,4.42,0.90,2.07,4.26,3.15,6.35,5.10,2.12,4.10,,
April,2.90,1.65,1.96,2.02,5.33,2.87,3.42,2.14,3.40,5.63,,
May,3.20,3.05,5.98,2.07,3.12,0.34,1.19,2.70,3.20,3.10,,
June,6.20,0.90,4.80,1.65,3.29,2.10,3.75,7.55,3.05,1.75,,
July,5.20,2.28,2.15,6.13,4.25,6.65,4.47,2.96,2.46,1.92,,
August,6.25,5.10,5.93,3.87,3.82,4.10,3.45,5.73,5.74,3.20,,
September,5.90,5.75,6.87,4.32,0.10,3.25,5.22,5.83,5.62,6.12,,
October,6.10,5.90,3.24,6.97,3.35,4.43,3.92,2.86,4.92,3.98,,
November,7.50,5.62,4.63,4.86,5.30,6.10,2.58,3.65,6.67,4.72,,
December,1.90,8.40,4.20,6.55,2.13,6.20,5.26,6.35,6.72,6.13,,
Total,57.99,47.17,50.38,48.51,52.12,44.32,45.96,51.03,54.13,49.76,,
Calc annual,57.99,47.17,50.38,48.51,52.12,44.32,45.96,51.03,54.13,49.76,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
