"PRESTEIGNE CLATTERBRUNE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,5.27,2.32,,,,,,,,,,
February,1.11,0.05,,,,,,,,,,
March,1.46,1.65,,,,,,,,,,
April,1.17,2.41,,,,,,,,,,
May,2.42,3.04,,,,,,,,,,
June,1.41,1.79,,,,,,,,,,
July,2.17,1.55,,,,,,,,,,
August,4.18,5.60,,,,,,,,,,
September,1.07,,,,,,,,,,,
October,1.46,,,,,,,,,,,
November,4.55,,,,,,,,,,,
December,1.22,,,,,,,,,,,
Total,27.49,,,,,,,,,,,
Calc annual,27.49,18.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
