"MATLOCK DARLEY HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,2.63,1.89,3.55,5.37,1.22,2.59,1.24,4.37,,
February,,,2.41,4.84,3.82,0.29,1.04,3.92,2.33,2.38,,
March,,,1.41,0.78,2.50,3.15,4.20,3.99,1.69,1.59,,
April,,,1.16,0.86,3.18,2.41,1.18,2.43,2.76,3.62,,
May,,,4.35,3.42,3.34,0.41,0.35,1.53,2.49,3.05,,
June,,,5.24,1.04,2.00,1.48,2.84,3.37,1.60,1.87,,
July,,,2.58,3.49,3.04,4.05,1.25,1.10,1.48,1.18,,
August,,,2.89,2.51,2.30,2.35,2.34,2.80,3.33,0.65,,
September,,,2.67,1.84,0.57,1.09,6.40,2.71,0.82,4.09,,
October,,,5.20,2.24,4.96,3.28,4.94,1.20,3.97,3.40,,
November,,,2.36,1.96,2.34,4.79,1.98,3.26,4.39,1.76,,
December,,,1.44,4.80,2.69,4.13,5.83,4.74,3.78,2.59,,
Total,,,34.34,29.67,34.29,32.80,33.57,33.64,29.88,30.55,,
Calc annual,0.00,0.00,34.34,29.67,34.29,32.80,33.57,33.64,29.88,30.55,,
Difference,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
