"PRESCOT (KNOWSLEY HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2805/5,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,,4.26,,
February,,,,,,,,,,1.45,,
March,,,,,,,,,,2.15,,
April,,,,,,,,,,3.22,,
May,,,,,,,,,,3.49,,
June,,,,,,,,,,1.92,,
July,,,,,,,,,,2.45,,
August,,,,,,,,,,1.69,,
September,,,,,,,,,,4.95,,
October,,,,,,,,,,3.67,,
November,,,,,,,,,,1.29,,
December,,,,,,,,,,3.17,,
Total,,,,,,,,,,33.71,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.71,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
