"GATESHEAD SOUTHDENE TOWER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,0.95,1.49,1.64,,,,,,,,
February,,0.07,2.72,2.53,,,,,,,,
March,,3.48,1.15,0.68,,,,,,,,
April,,1.44,1.18,0.43,,,,,,,,
May,,1.17,2.55,2.03,,,,,,,,
June,,0.31,2.98,0.94,,,,,,,,
July,,4.51,1.25,4.75,,,,,,,,
August,,3.33,3.21,2.30,,,,,,,,
September,,1.70,3.01,1.47,,,,,,,,
October,,1.60,5.11,0.78,,,,,,,,
November,,1.69,1.35,2.70,,,,,,,,
December,,3.15,1.28,1.27,,,,,,,,
Total,,23.40,27.28,21.52,,,,,,,,
Calc annual,0.00,23.40,27.28,21.52,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
