"BUDLEIGH SALTERTON RAVENSHAW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,4.45,2.37,1.90,2.95,4.35,4.30,0.65,2.40,0.90,,,
February,1.20,0.00,1.70,4.13,1.33,0.03,0.40,3.85,1.85,,,
March,1.30,2.47,0.73,0.10,1.40,2.60,3.40,4.30,1.70,,,
April,3.21,1.53,1.00,0.32,2.20,1.80,0.20,3.08,1.25,,,
May,1.50,3.28,0.82,0.93,2.95,0.60,0.01,1.70,3.50,,,
June,2.90,2.60,1.74,0.60,2.10,1.62,2.10,2.20,1.08,,,
July,2.80,2.87,1.92,5.10,4.65,2.38,1.38,1.52,0.10,,,
August,2.80,5.65,3.43,1.27,2.70,2.55,1.60,4.60,1.00,,,
September,0.80,2.35,1.72,1.53,2.90,0.75,4.70,2.80,0.92,,,
October,1.05,7.83,4.40,2.20,4.00,3.52,2.50,0.90,4.75,,,
November,2.53,4.15,2.80,1.93,6.02,6.20,0.77,1.18,3.40,,,
December,3.73,4.52,1.28,4.10,1.80,3.70,6.80,6.10,3.28,,,
Total,28.27,39.62,23.44,25.16,36.40,30.05,24.51,34.63,23.73,,,
Calc annual,28.27,39.62,23.44,25.16,36.40,30.05,24.51,34.63,23.73,0.00,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,,
