"ST PETERS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,2.18,0.66,2.68,,
February,,,,,,,,1.86,0.94,1.84,,
March,,,,,,,,3.22,1.76,0.92,,
April,,,,,,,,1.75,0.85,2.45,,
May,,,,,,,,0.61,3.11,2.35,,
June,,,,,,,,1.51,2.53,1.55,,
July,,,,,,,,0.31,1.20,1.58,,
August,,,,,,,,2.91,1.39,1.11,,
September,,,,,,,,1.74,0.43,2.69,,
October,,,,,,,,0.22,1.89,2.17,,
November,,,,,,,,1.44,2.56,1.84,,
December,,,,,,,,2.88,1.32,2.34,,
Total,,,,,,,,20.63,18.64,23.52,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.63,18.64,23.52,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,,
