"THORNEY, WRYDE HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,1.52,1.54,0.88,1.75,1.65,2.86,0.90,1.98,0.97,2.10,,
February,0.89,0.06,1.91,2.04,1.23,0.15,0.66,2.51,0.39,0.93,,
March,3.93,0.79,1.15,0.13,0.51,1.55,2.12,2.16,1.39,0.49,,
April,0.66,1.10,1.62,0.23,0.87,1.43,0.66,1.23,1.56,1.96,,
May,2.55,3.16,1.53,0.86,1.51,0.84,0.47,1.26,2.76,1.84,,
June,2.34,1.73,1.92,1.10,1.94,1.17,1.65,2.53,1.10,0.83,,
July,2.84,2.38,2.10,1.96,3.09,2.21,1.78,0.94,1.06,1.75,,
August,1.56,3.96,1.98,2.39,1.78,3.03,2.25,3.91,3.20,1.44,,
September,0.27,0.59,2.94,1.13,0.64,0.73,3.61,2.72,0.29,4.05,,
October,1.14,5.19,4.31,3.24,1.84,2.25,3.83,1.02,2.91,3.09,,
November,2.17,2.11,1.08,2.67,2.88,2.62,0.98,1.23,1.24,1.59,,
December,0.35,2.66,0.81,1.25,1.47,1.66,3.13,1.26,1.98,1.39,,
Total,20.22,25.27,22.23,18.75,19.41,20.50,22.04,22.75,18.85,21.46,,
Calc annual,20.22,25.27,22.23,18.75,19.41,20.50,22.04,22.75,18.85,21.46,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
