"OLD LODGE (SALISBURY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,3.32,0.98,2.69,0.52,,,
February,,,,,,0.69,0.39,3.53,2.22,,,
March,,,,,,2.03,3.82,4.94,0.70,,,
April,,,,,,2.97,0.99,2.15,2.10,,,
May,,,,,,0.44,0.25,1.21,4.26,,,
June,,,,,,1.10,1.61,2.09,1.15,,,
July,,,,,,3.23,0.69,1.22,0.45,,,
August,,,,,,2.58,3.02,3.85,0.98,,,
September,,,,,,1.47,6.54,3.47,1.77,,,
October,,,,,3.35,3.65,2.94,1.63,4.62,,,
November,,,,,6.49,5.52,0.82,0.97,4.62,,,
December,,,,,3.18,2.17,4.99,4.74,2.77,,,
Total,,,,,,29.17,27.04,32.49,26.16,,,
Calc annual,0.00,0.00,0.00,0.00,13.02,29.17,27.04,32.49,26.16,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,NaN,,
